id,EAP,HPL,MWS
id08643,0.9793861711594262,0.008638677296023571,0.011975151544550313
id09642,0.008729009975983214,0.9898204855798306,0.0014505044441862067
id14054,0.6646567558558649,0.018662748860380753,0.3166804952837543
id12216,0.06340590797938234,0.003998531589068464,0.9325955604315493
id09211,0.04965510712911142,0.928462519552082,0.021882373318806658
id16903,0.08070822539804508,0.9080062381416837,0.011285536460271318
id18976,0.027297829226752012,0.0019226009704375875,0.9707795698028104
id01861,0.8905430739161508,0.05193770283547195,0.05751922324837717
id22745,0.01714014212338068,0.9790774306572446,0.0037824272193746214
id03560,0.8798616352869894,0.024080081295520292,0.0960582834174904
id17799,0.9838209069450168,0.0032310287124906172,0.01294806434249274
id12387,0.0697171928427457,0.012547130311209286,0.917735676846045
id09450,0.7072356289950984,0.010779861320646764,0.281984509684255
id18088,0.08619505156826136,0.027193590507872935,0.8866113579238658
id21697,0.8613526391342802,0.09084025536175871,0.047807105503961174
id26128,0.0021982690797374975,0.9969688964369664,0.0008328344832960607
id27462,0.10840809718066836,0.03560643157898301,0.8559854712403486
id19394,0.9790610567775643,0.015346797920894875,0.005592145301540864
id19929,0.7733591796961016,0.0831863350509348,0.1434544852529636
id16056,0.6656385310396935,0.050850711723851284,0.2835107572364552
id08756,0.1620236000745,0.005831887996249368,0.8321445119292505
id09203,0.05002046340448964,0.9301685150252735,0.019811021570236866
id14098,0.8994796342050214,0.03888911295715336,0.06163125283782542
id24641,0.909855864981822,0.07138400406811012,0.01876013095006796
id24507,0.0029803880854084586,0.9958178697256046,0.0012017421889869088
id20161,0.6256640160773425,0.3567051072005091,0.017630876722148425
id11710,0.09403221113715335,0.003862431772018575,0.9021053570908281
id15751,0.5378165807871822,0.07212340037877724,0.3900600188340405
id06617,0.10384796754927539,0.05678549975182852,0.839366532698896
id19131,0.8797246301761849,0.056288132691613764,0.06398723713220134
id02796,0.5827788377831882,0.4041080265595843,0.013113135657227477
id15575,0.14442532416437298,0.7808615586916068,0.07471311714402032
id21828,0.9432223539490666,0.02037579229521464,0.0364018537557186
id15093,0.04973503354637036,0.9471210239875961,0.003143942466033436
id27867,0.7225660675805237,0.04822378085582905,0.22921015156364732
id19315,0.03741173178802151,0.0012871958688944608,0.961301072343084
id19398,0.8543508233423831,0.06195039468379571,0.0836987819738212
id01572,0.2808479287594524,0.6060820614522131,0.1130700097883345
id09781,0.9341194326099547,0.04025343882883949,0.025627128561205775
id19278,0.5299322760160581,0.2718291241167198,0.19823859986722217
id11852,0.06540893225206976,0.011573484272885745,0.9230175834750445
id07067,0.14009632420075124,0.004001236444517672,0.855902439354731
id08550,0.0025276177493436824,0.9971472572023312,0.00032512504832505273
id02634,0.9185856526813141,0.003102130065326113,0.07831221725335971
id02449,0.8519319238455827,0.032996111027327094,0.11507196512709021
id10359,0.694893921018616,0.17036822920798467,0.1347378497733994
id00217,0.9225321990901957,0.032295786349609515,0.04517201456019499
id20848,0.0035435334517288364,0.9949963598145395,0.0014601067337317963
id20229,0.510931838707163,0.48111127341676724,0.007956887876069792
id02211,0.8201842155486453,0.07915300418538249,0.10066278026597221
id08435,0.11759144970564295,0.8738629452918267,0.008545605002530226
id23681,0.11065868341711334,0.015755978923100274,0.8735853376597864
id00571,0.6929676137380013,0.015258018678541612,0.2917743675834571
id16280,0.009144326326411238,0.0002263718220067892,0.990629301851582
id15022,0.1608195694017571,0.02368345472568943,0.8154969758725535
id08040,0.02971747697581241,0.0022583424086193146,0.9680241806155683
id18087,0.8665388615601458,0.12272812401602828,0.010733014423825944
id11280,0.5891897599715082,0.39706036226544517,0.013749877763046637
id21543,0.8456817981828795,0.01921160249384646,0.1351065993232741
id00245,0.9752212394600874,0.0024947645943319795,0.022283995945580504
id13745,0.01224519188395055,0.0004011062730220481,0.9873537018430275
id15734,0.7657280297601451,0.12495291275232698,0.10931905748752789
id22572,0.028661627161188512,0.9659143637343254,0.005424009104486106
id12741,0.1907290030170172,0.01441504655931039,0.7948559504236723
id16477,0.843793185636562,0.12012621997133939,0.0360805943920986
id26261,0.013214046365641937,0.00046201298506598596,0.9863239406492921
id15867,0.5720019201316506,0.24088823679006174,0.18710984307828762
id10479,0.9737591343859262,0.0019483240782159753,0.02429254153585783
id17736,0.08319476029621174,0.005078973116749851,0.9117262665870385
id17768,0.019901620272395146,0.0010322086967669934,0.9790661710308379
id14172,0.811243452013939,0.017393183756886588,0.17136336422917434
id01972,0.09035730065393979,0.02712207471744457,0.8825206246286156
id10962,0.7451821393992856,0.11628428548691151,0.13853357511380288
id16692,0.762347152324917,0.0495639543179474,0.18808889335713552
id25471,0.002100250806610463,0.9971052495098093,0.0007944996835802334
id05603,0.014129219242751238,0.9821884143215195,0.003682366435729108
id15340,0.7770880679918667,0.09765549087770117,0.12525644113043227
id22971,0.7779411226961209,0.1906943204321842,0.0313645568716949
id06765,0.021108989138364356,0.9598431906952077,0.019047820166427927
id19864,0.9597693707363883,0.002223884202840123,0.038006745060771355
id15834,0.01642222181971137,0.9784407665061634,0.005137011674125294
id17395,0.05063264078102017,0.006976897784967987,0.9423904614340118
id02585,0.007810257543904246,0.988266618898223,0.003923123557872822
id13154,0.9893244640250691,0.0012806682000887654,0.009394867774842159
id12972,0.1805080815802453,0.03672073346304401,0.7827711849567107
id11103,0.9505561203530323,0.006549480901083475,0.042894398745884486
id26062,0.34187381286458934,0.04525084202561935,0.6128753451097914
id07339,0.9876176055676866,0.002881376364315551,0.009501018067997836
id06096,0.9973631968345962,0.0011765440840518218,0.0014602590813520082
id22945,0.04997731728858109,0.932328625789411,0.017694056922007907
id10058,0.76737497113927,0.19221392997533604,0.040411098885393855
id06435,0.9980902491291749,0.0005970875173860177,0.001312663353438915
id12636,0.03976886120515699,0.003070614921860012,0.957160523872983
id25423,0.0413724332190693,0.004765396286544224,0.9538621704943864
id12990,0.07012867270883093,0.011342965680302991,0.9185283616108662
id24106,0.12912591541055166,0.4600019995912174,0.410872084998231
id14481,0.004806659183029814,0.9939767807555339,0.0012165600614362053
id03617,0.40247409307875803,0.017431454924014055,0.5800944519972279
id26055,0.9922271886577111,0.001458225537439037,0.006314585804849894
id23712,0.9610391563182605,0.014376561002347441,0.024584282679392014
id19441,0.023058643068081527,0.9656372055832896,0.011304151348628964
id17042,0.9682364416421794,0.007687003888504158,0.024076554469316454
id09018,0.007316974262263177,0.9920491833447731,0.0006338423929636377
id08879,0.0004830313008317476,0.999379480370082,0.00013748832908627958
id10841,0.019466232242745084,0.9687258625857984,0.01180790517145653
id04776,0.07214932271000744,0.923141383684725,0.004709293605267726
id26526,0.03091833517175783,0.0027290693507469608,0.9663525954774952
id14181,0.008360512740058812,0.9874000798247833,0.004239407435157809
id18396,0.8925318109072695,0.05475230430146855,0.0527158847912619
id05585,0.08720170989903807,0.896746204713517,0.016052085387445052
id11546,0.12543057539430094,0.538545151989893,0.33602427261580614
id08027,0.07530757110718198,0.8587710895759643,0.06592133931685375
id00659,0.12932364667681226,0.00880188964401879,0.861874463679169
id10937,0.07837197138547884,0.876122660152297,0.04550536846222412
id01898,0.05565408332467727,0.8624886319369892,0.08185728473833356
id23695,0.021112985133053427,0.0010007513095785,0.9778862635573681
id07856,0.18132472584479198,0.7810214617018347,0.03765381245337335
id25233,0.817952901796412,0.015837458373573022,0.1662096398300148
id24052,0.11525272664452672,0.14742660198619248,0.7373206713692808
id01698,0.01007577986980161,0.9875312509777109,0.002392969152487415
id01356,0.0033894012280151833,0.9956138775999765,0.0009967211720081103
id10430,0.0033513849314590048,0.9952979231244327,0.0013506919441082792
id04778,0.09234174396963424,0.006085317372811536,0.9015729386575542
id24707,0.008752537305102576,0.9878023061720569,0.0034451565228406436
id04539,0.8452589022704053,0.004785732180393941,0.14995536554920086
id20011,0.8542558500198862,0.07995021269039523,0.06579393728971869
id09950,0.06246295654295866,0.9351128525398429,0.00242419091719843
id14397,0.44349767727381123,0.3377806898900679,0.2187216328361209
id04457,0.0012979043512151836,0.9982539182271438,0.0004481774216409267
id19469,0.28397705648902816,0.5049113319041892,0.21111161160678255
id24230,0.292730943618627,0.029485698247771225,0.6777833581336018
id16719,0.992695315727518,0.0031072151204419507,0.004197469152039985
id20183,0.023495633061064093,0.9738904420505186,0.002613924888417369
id24531,0.08875441702028104,0.003930359984051319,0.9073152229956676
id04934,0.8748953869936033,0.09109433243663982,0.03401028056975687
id17230,0.13099882340482566,0.0076333325650777195,0.8613678440300967
id07561,0.9567298609379459,0.03863284969975714,0.004637289362296958
id12282,0.0028228458102552254,0.9965128051496114,0.0006643490401333376
id14992,0.09184308749943314,0.8973829996588021,0.010773912841764847
id02934,0.7132106708776959,0.02533318655512578,0.2614561425671784
id00189,0.9985231624352978,0.0006577302219619644,0.0008191073427402475
id27941,0.00483701769089684,0.9930423701721366,0.002120612136966443
id14642,0.10093917923931756,0.8768752662286733,0.022185554532009218
id23445,0.61598134944502,0.3446530887630662,0.039365561791913785
id21603,0.044002546907139714,0.0053131816344373925,0.9506842714584229
id21046,0.0075777299816874,0.9880802105093868,0.004342059508925917
id02264,0.42993078724982836,0.5065616511267951,0.0635075616233766
id00409,0.9659958245285668,0.003555727050094429,0.03044844842133889
id00351,0.19416965674803793,0.012654364472106753,0.7931759787798552
id14362,0.002144686128152311,0.9970379012407693,0.0008174126310782484
id20757,0.8998949373375998,0.0658712458282906,0.034233816834109594
id22764,0.8537619346981137,0.13130582510405256,0.014932240197833806
id19264,0.06516994814215472,0.014643884846705675,0.9201861670111396
id04506,0.9371540965760381,0.051592276157361325,0.01125362726660069
id18505,0.8884826354763385,0.1043030351606796,0.007214329362981727
id27354,0.21982209751854484,0.5374856025622783,0.2426922999191769
id22410,0.9806640795397756,0.0042262243094214995,0.01510969615080292
id14241,0.003621184645863471,0.9956317107262312,0.0007471046279051801
id18785,0.10938834514650535,0.7765451440540717,0.1140665107994229
id16649,0.8717615475321275,0.00468068062438303,0.12355777184348936
id16386,0.001977476880553879,0.9973988109744685,0.0006237121449775386
id09051,0.02761179014457247,0.001956863886010291,0.9704313459694173
id22296,0.9926670483122496,0.0036147935714929,0.0037181581162574885
id08584,0.8183530366747845,0.05627907346362749,0.12536788986158792
id22219,0.13118323257042264,0.010479101980308157,0.8583376654492691
id18790,0.002477593345699526,0.9966386343163272,0.0008837723379732223
id10922,0.09125656410238639,0.03935896360231183,0.8693844722953018
id15002,0.7821099077188197,0.07085300738059964,0.14703708490058073
id24862,0.0076379608749235686,0.9889949096995976,0.0033671294254786852
id25845,0.7180096753493911,0.25595321864711323,0.026037106003495673
id17586,0.007179259058381061,0.9913841985945964,0.0014365423470226644
id09390,0.0067518332742139255,0.00012526067107071652,0.9931229060547154
id20069,0.6933825381051476,0.1197255770432191,0.18689188485163322
id05953,0.034964434760257644,0.9294253154426675,0.035610249797074854
id15583,0.03620543785008272,0.9614025673221801,0.002391994827737231
id03482,0.0812745887392447,0.0031083802183041044,0.9156170310424511
id06243,0.882894529809611,0.027553992055720445,0.08955147813466857
id01116,0.0736625647883518,0.024186971631032412,0.9021504635806158
id17530,0.03317480272278032,0.9312465531409949,0.03557864413622464
id07552,0.012407972456092937,0.0004115770825655345,0.9871804504613415
id03131,0.011904033816954146,0.9836154324270286,0.004480533756017354
id23142,0.059734916265119495,0.014103550715657213,0.9261615330192233
id05540,0.9268284734779261,0.03756753374204127,0.03560399278003251
id06292,0.9503713410329014,0.007735421830871907,0.04189323713622671
id26506,0.5394717468045084,0.23813465819296145,0.2223935950025302
id19068,0.07957446287421624,0.012821773202111671,0.9076037639236721
id21782,0.4503574764658239,0.08739668244936018,0.46224584108481576
id24563,0.0030361096938922257,0.995753696447355,0.0012101938587526198
id21986,0.14484395400612413,0.7263721595289562,0.12878388646491962
id04967,0.419166368276782,0.4496596758978168,0.13117395582540128
id11760,0.15957600077123194,0.544883506996038,0.29554049223273
id02483,0.9571054799126063,0.005981805454450702,0.03691271463294294
id15791,0.009524576317183876,0.00024557840101666187,0.9902298452817996
id14256,0.11655566567179562,0.003915408011848261,0.879528926316356
id18328,0.9279239654602948,0.014782097868263106,0.05729393667144229
id06213,0.27076851940311747,0.6936973997016769,0.03553408089520553
id00772,0.8699832441466298,0.01604254181075003,0.11397421404262008
id01113,0.7475991302526512,0.050406808181031354,0.20199406156631725
id03972,0.9822497880416471,0.007400745668224847,0.010349466290127922
id25386,0.2681297503481559,0.20778467831033193,0.5240855713415122
id09156,0.7101236228260135,0.12396865382719618,0.16590772334679035
id22624,0.6479227355972772,0.3188265845236821,0.03325067987904055
id17789,0.029779025513679048,0.9574114362004704,0.012809538285850483
id09039,0.003900275675778361,0.9944573407172127,0.0016423836070089883
id20538,0.16423115058884483,0.022281673834789982,0.8134871755763652
id05501,0.14933518354217717,0.0075025162048004594,0.8431623002530223
id27641,0.4913623724136038,0.4894295858289602,0.019208041757436012
id05965,0.12208878081763228,0.009578766801879818,0.868332452380488
id23431,0.4298776596762118,0.5278345403035923,0.042287800020195776
id13075,0.08834925420614792,0.03900192313824743,0.8726488226556046
id26190,0.29221779882570925,0.004738805696501802,0.7030433954777889
id12196,0.8265233761646049,0.018406390507009034,0.15507023332838607
id21318,0.0039009226162397778,0.9944737629601584,0.0016253144236017438
id11277,0.2550861873033536,0.6041861137590719,0.14072769893757442
id07193,0.9671358988217565,0.020362096004827728,0.012502005173415846
id17105,0.1273165116540842,0.21210572304212538,0.6605777653037903
id18263,0.7597942877047659,0.03213856343544468,0.20806714885978939
id22875,0.24398364175720644,0.048789877926429054,0.7072264803163645
id07157,0.0047061165624716055,6.238792138768744e-05,0.9952314955161408
id15051,0.12354592919873691,0.02193959819650249,0.8545144726047605
id08871,0.17651708922110157,0.6668607627267219,0.15662214805217653
id17036,0.08886871581318478,0.0032212200797673072,0.9079100641070479
id02783,0.11052043985387276,0.15652454302226765,0.7329550171238596
id26418,0.9597148117114974,0.005099972789243038,0.035185215499259764
id15748,0.2194098704120417,0.7401454954379264,0.040444634150031876
id00820,0.08008096679040484,0.9160356735016527,0.003883359707942379
id27695,0.017262320041788185,0.9757932865183111,0.006944393439900783
id27286,0.7931151300626001,0.0049714973597032915,0.20191337257769662
id11680,0.028129507140415313,0.0009702529490738166,0.9709002399105108
id01070,0.0752476444364571,0.022338419891967658,0.9024139356715752
id18486,0.09104510517686046,0.048023956067861286,0.8609309387552784
id12389,0.06019453011335295,0.9297908477594004,0.01001462212724668
id12544,0.0021149295042773215,0.9971331694389038,0.0007519010568188698
id04692,0.9043707681163953,0.006676645631299391,0.08895258625230527
id17342,0.9881747945722344,0.003058889435177274,0.008766315992588163
id09640,0.5521877845145617,0.08396868149039334,0.3638435339950449
id24300,0.8036987634419813,0.009281810320797562,0.18701942623722098
id13725,0.9807920488892005,0.003447113311581423,0.01576083779921819
id22633,0.7826241860876977,0.1582028003141674,0.05917301359813494
id16653,0.9738093333953245,0.007574802777869887,0.018615863826805506
id00184,0.8637641065293918,0.016076271901327818,0.12015962156928042
id23872,0.9920462988729659,0.0023003912694784198,0.005653309857555793
id05095,0.8101904730730588,0.10021904561380976,0.08959048131313141
id05757,0.1554765656788548,0.2157339781350986,0.6287894561860466
id26883,0.9578613684825905,0.015655312178735108,0.026483319338674354
id01868,0.8911124489072852,0.03142453895779739,0.0774630121349175
id13053,0.03891037577915511,0.0019064034620158625,0.959183220758829
id24443,0.8050765967987267,0.0173100930420724,0.1776133101592008
id12795,0.023842088214613467,0.9660710729704486,0.01008683881493784
id05298,0.05203385319255839,0.006561867094539561,0.941404279712902
id07560,0.1450500634825966,0.004855275176524692,0.8500946613408787
id10281,0.16003038762296906,0.004347197501490676,0.8356224148755402
id07254,0.8484303048616569,0.0032061045085920808,0.14836359062975105
id00837,0.16397254380614218,0.2524204028926901,0.5836070533011677
id04534,0.22003217183628176,0.3527106919809089,0.42725713618280936
id16716,0.9056346683060749,0.07048461066319653,0.023880721030728563
id04057,0.28903107339515693,0.009258850539491506,0.7017100760653515
id14988,0.6735485824610332,0.016886577864342583,0.3095648396746243
id05353,0.10485627310194645,0.02276020916074601,0.8723835177373075
id21250,0.9576998440998234,0.0026047492002316225,0.03969540669994501
id25963,0.051735931678440886,0.898291130511216,0.049972937810343
id10370,0.03461310728971195,0.9175286744718436,0.04785821823844435
id26934,0.8485244222599012,0.06321094601901141,0.08826463172108732
id07649,0.329525382861353,0.01156280367509932,0.6589118134635477
id21169,0.6730030808566915,0.17037452309907747,0.15662239604423103
id25824,0.9966370414938724,0.000855663372946074,0.002507295133181475
id01154,0.5907187993076454,0.3771075049913839,0.03217369570097068
id02523,0.24783234677042837,0.08563159661339272,0.6665360566161789
id07677,0.9066639796647366,0.06808325330553065,0.02525276702973288
id24447,0.08588451982435615,0.0017397767906208212,0.9123757033850229
id23036,0.25944010839901493,0.006035978043010577,0.7345239135579745
id05424,0.8755011079872304,0.055179981333479074,0.06931891067929065
id18807,0.3491209415803802,0.09035718139764616,0.5605218770219738
id05894,0.05165522092496074,0.8751442248957368,0.07320055417930252
id08494,0.5968475606205782,0.2101401175069997,0.19301232187242215
id17181,0.9131515622926503,0.056929550171899615,0.029918887535450085
id24037,0.019318426664932324,0.9788816060261161,0.0017999673089517025
id22495,0.6888530468047213,0.1807485954970364,0.1303983576982424
id21717,0.8660502284562508,0.11590096441886912,0.01804880712488006
id00477,0.25161686222256724,0.6646731390300985,0.08370999874733416
id03167,0.027857500106386032,0.0019971069220787747,0.9701453929715352
id08783,0.30975543815758017,0.05963488381948296,0.6306096780229368
id11954,0.9848394407169091,0.002079266585871683,0.013081292697219206
id03029,0.8942065938147138,0.018971764824812873,0.08682164136047348
id16359,0.41340268146725495,0.3334809165435305,0.25311640198921465
id02984,0.9764261505915334,0.013520841823425077,0.010053007585041606
id24559,0.8024965209118269,0.08319343631974206,0.11431004276843108
id26880,0.01112087409028285,0.0003327393019584336,0.9885463866077587
id00656,0.1859243208993949,0.00561811677707955,0.8084575623235255
id07825,0.010540388545877166,0.9872694010334815,0.002190210420641312
id16525,0.023747227103538562,0.9579842997533672,0.018268473143094186
id08849,0.6475336051788226,0.2934800434272681,0.058986351393909287
id09260,0.004527192167695122,0.9949905269065142,0.0004822809257905223
id22233,0.9784015831230986,0.0024615212561259594,0.019136895620775307
id12191,0.012497980040673618,0.0004169356252018667,0.9870850843341246
id15505,0.032557330521341535,0.9651422746803003,0.0023003947983580015
id15882,0.5665921771174924,0.17511947993403446,0.2582883429484731
id10569,0.6700363980068359,0.01232336945325865,0.31764023253990536
id26059,0.5412175125034937,0.4546388347615872,0.004143652734919166
id13055,0.2239538886100841,0.23193206329643093,0.544114048093485
id05388,0.9809140417161378,0.012510600886123359,0.00657535739773893
id25199,0.21346672270837114,0.7541927939607271,0.032340483330901816
id11813,0.05415783753503303,0.008605209489032827,0.937236952975934
id14866,0.1388018045352034,0.012603044535575064,0.8485951509292214
id22247,0.2207934730015417,0.014825367696543383,0.7643811593019149
id08196,0.521293699689847,0.4549698439976155,0.023736456312537575
id27246,0.02666856058521377,0.9520202429274486,0.0213111964873375
id21926,0.03037865133738794,0.0023779000531294263,0.9672434486094826
id01930,0.16445954749101005,0.042372619080968225,0.7931678334280217
id26406,0.12814141955633931,0.1436262263765786,0.7282323540670821
id07760,0.03327260267389498,0.9264868050295892,0.04024059229651578
id24815,0.24578722169391667,0.010545500877110349,0.743667277428973
id22063,0.8861905794255232,0.006069338907767562,0.10774008166670926
id21513,0.04749629316289454,0.8808450884766228,0.07165861836048273
id04006,0.9419612210142214,0.009420381919671594,0.048618397066107044
id06177,0.7305347641980469,0.2592472573429188,0.010217978459034197
id24010,0.8265598598532037,0.007523136420265143,0.16591700372653118
id16402,0.01295683404488219,0.000444352595113326,0.9865988133600045
id23894,0.8792927458729077,0.11300645034965792,0.007700803777434302
id18867,0.7731007476925175,0.013652648518133852,0.2132466037893487
id01691,0.09221146087242967,0.8330337632745225,0.07475477585304795
id11818,0.1175331910988623,0.8754316445591436,0.007035164341994229
id18481,0.5263324989507072,0.291161190134608,0.18250631091468492
id20137,0.9592896230668388,0.030119560931878092,0.010590816001282992
id14630,0.3621778210867831,0.04999679773137804,0.5878253811818388
id03058,0.2767985412478628,0.620213693892099,0.10298776486003816
id27857,0.0066073504584741646,0.9903036988153046,0.0030889507262212533
id19345,0.12677838205598121,0.8404509001603386,0.032770717783680146
id12726,0.14230588755331366,0.039174092956972245,0.8185200194897141
id06015,0.05337419927912113,0.008464054128442818,0.9381617465924359
id26548,0.3631844599517461,0.010041883454714498,0.6267736565935395
id20284,0.052364195652832415,0.005212655315463495,0.9424231490317041
id17912,0.9282232808192532,0.02298577829653215,0.04879094088421444
id10287,0.7800788648700339,0.006694372914566217,0.21322676221539985
id03604,0.015112163097990124,0.9814593543724655,0.0034284825295444487
id07423,0.2347028523629408,0.013120485718754028,0.7521766619183052
id01484,0.03957343576588523,0.9521153701088149,0.00831119412530006
id16904,0.9774063174128788,0.001715711285168184,0.02087797130195302
id13187,0.010815144824734045,0.00031287948266009506,0.9888719756926059
id08507,0.0011843498992787271,0.998411328230255,0.0004043218704662874
id09599,0.940470307858037,0.028044527691168584,0.03148516445079444
id20460,0.06714133767855528,0.8764314181526408,0.0564272441688039
id23743,0.0028402920211841338,0.9960771734417861,0.0010825345370298162
id13914,0.0020586846309520123,0.9971708833634466,0.0007704320056014213
id23108,0.8804471598154525,0.039642235416909026,0.07991060476763838
id20111,0.31498091368304654,0.32683281370823436,0.3581862726087191
id00300,0.015105107183218605,0.970855151499474,0.014039741317307371
id25970,0.11218500153174257,0.0777555627764269,0.8100594356918306
id24588,0.025434698984449562,0.0014997668628056653,0.9730655341527448
id04799,0.125939214949913,0.12188218669135419,0.7521785983587328
id19685,0.12550969208480303,0.009904621072794063,0.8645856868424029
id00628,0.08202430093456224,0.0029381522911266517,0.915037546774311
id10632,0.23025367057039667,0.665704426410683,0.10404190301892037
id24894,0.004271726484007723,0.993906549503162,0.0018217240128303477
id06843,0.07413520266466446,0.9229500764974802,0.002914720837855363
id16211,0.959222808155535,0.01117114822914085,0.029606043615324304
id10730,0.30433796726983325,0.6875125503543624,0.00814948237580428
id06399,0.012010305122786145,0.9855256372827753,0.0024640575944385873
id25138,0.9807420222211684,0.014150953125308263,0.00510702465352332
id04372,0.3625319084378796,0.16093621752775242,0.47653187403436786
id01057,0.6625594202873117,0.010799251701498534,0.32664132801118967
id07505,0.9066090892067032,0.05711146856501414,0.0362794422282826
id17331,0.9848791920996348,0.011753589513042539,0.003367218387322402
id11306,0.06858892541276423,0.876785263947378,0.05462581063985787
id07490,0.0005147459781161607,0.9993356973955169,0.0001495566263671253
id00721,0.05681669674731476,0.8624617825185791,0.08072152073410621
id07538,0.20054184735068895,0.5097485260969002,0.28970962655241084
id11289,0.022004363572693877,0.001023795690302622,0.9769718407370035
id25207,0.9201522817026762,0.07662607788492798,0.0032216404123956944
id03831,0.9860326297905115,0.0014918784766704703,0.012475491732818008
id05371,0.3822298684847704,0.5666669588078557,0.05110317270737387
id07405,0.06386570257968735,0.9138309384071992,0.02230335901311343
id25960,0.0029346715902676917,0.9958749466728342,0.001190381736898307
id18497,0.37602524887465766,0.023879322711783425,0.6000954284135589
id24478,0.9739726163888159,0.014017959200402675,0.012009424410781561
id12431,0.014527706359023927,0.9831358014222807,0.0023364922186954857
id24080,0.4419375255880117,0.009715737172372023,0.5483467372396164
id11862,0.037044208042155156,0.001282362314381305,0.9616734296434636
id04798,0.9865607632928827,0.007788363799285909,0.0056508729078315455
id22638,0.007753744565707345,0.9901832100558533,0.002063045378439476
id16105,0.006499794664258767,0.9909259632460641,0.002574242089677115
id05863,0.23093450700416288,0.018766927371789168,0.750298565624048
id11466,0.9953465934568002,0.0006342707783042775,0.0040191357648953156
id06091,0.43772443600368094,0.2273661946739637,0.3349093693223554
id04214,0.010332713908376331,0.9871878241788011,0.002479461912822495
id21197,0.9232451507810435,0.03874036116445758,0.03801448805449893
id06479,0.6589172280424894,0.03635052484869592,0.3047322471088147
id21801,0.9735578940986551,0.013161996036249185,0.013280109865095717
id00540,0.9241614226412502,0.07199855053279236,0.0038400268259573
id07102,0.23421521302766204,0.7332599778861579,0.03252480908618015
id12012,0.07257077403473688,0.020272954852150468,0.9071562711131127
id17850,0.27550652127782915,0.030783009193872696,0.6937104695282982
id12708,0.5957566982228153,0.01948973933073643,0.3847535624464482
id09277,0.7102847902467777,0.0496063717257625,0.2401088380274597
id11482,0.025626054798358798,0.9456521530068276,0.028721792194813436
id15327,0.2777482114433814,0.702383173066395,0.01986861549022367
id17561,0.24604777412513243,0.7244110822105282,0.029541143664339492
id21966,0.25471782815591393,0.016707631289476138,0.7285745405546099
id05742,0.9894695461028903,0.003185216989481572,0.007345236907628196
id21441,0.7086335866726642,0.011619093797405852,0.27974731952993
id10819,0.03969765442275125,0.956508842630172,0.0037935029470766587
id00018,0.030993965234566895,0.9447326685569569,0.024273366208476
id17038,0.511613662784948,0.47576505166442773,0.012621285550624342
id14680,0.007468608084000873,0.9907904686736274,0.0017409232423718796
id17760,0.2014447503859487,0.15344300396357216,0.6451122456504792
id14436,0.8306068766277834,0.15353600920835833,0.015857114163858283
id17180,0.025242457651102463,0.0016417334846409194,0.9731158088642565
id19132,0.1333454333965845,0.407807883190703,0.45884668341271234
id17497,0.01728443010615993,0.9785441866245669,0.004171383269273368
id26284,0.08144871079128131,0.036266453685547324,0.8822848355231714
id04340,0.0035984523492240293,0.9949202274980232,0.0014813201527526434
id06427,0.010202338329664782,0.988283458115495,0.001514203554840222
id08340,0.9829213485442834,0.009083592653343053,0.007995058802373655
id07167,0.015037547018036961,0.978113954541245,0.006848498440718228
id02218,0.9423952544794149,0.004858495386564607,0.05274625013402048
id18406,0.2695430863751311,0.6145202590243676,0.11593665460050129
id22134,0.956744916572244,0.0020916097077816895,0.04116347371997429
id04983,0.02322726890289863,0.0013968368864118212,0.9753758942106896
id17767,0.18078995839394732,0.799346064140712,0.01986397746534076
id15131,0.006700748423543406,0.9913407718995088,0.00195847967694763
id11132,0.977293690101416,0.007680724338167431,0.015025585560416561
id10054,0.3943884105980914,0.39777846989398824,0.20783311950792038
id03797,0.04747485901810254,0.005702491767549226,0.9468226492143483
id17143,0.9672037464549856,0.004273979420000072,0.028522274125014353
id19078,0.012024525903216675,0.0003871112226721857,0.9875883628741112
id04919,0.9968683908069008,0.0013144733229731905,0.0018171358701259137
id03272,0.04973352774927752,0.9433453676630725,0.0069211045876500146
id15047,0.07960243951816237,0.025347463908500522,0.8950500965733371
id23727,0.48824621893581116,0.2453440216641076,0.2664097594000812
id07221,0.9082146936288229,0.031422588205423506,0.060362718165753664
id13974,0.008603331361083454,0.9863165229347127,0.00508014570420382
id24050,0.9456573910363457,0.008051438591217732,0.04629117037243659
id18119,0.8091579959383303,0.1591259119954229,0.03171609206624687
id05205,0.8246698529373703,0.1558877625201514,0.01944238454247827
id05233,0.42938249790229027,0.5091052038146471,0.06151229828306261
id23556,0.6975985571211273,0.008771692356109945,0.29362975052276274
id06323,0.9305961147405987,0.03148369338500299,0.037920191874398414
id27903,0.06699535970913352,0.02531421955569777,0.9076904207351687
id15164,0.4347072102853443,0.4654759848564294,0.0998168048582263
id14714,0.044082593998978487,0.888775510293616,0.06714189570740546
id11585,0.0017724939617026357,0.9975780920306955,0.000649414007601699
id09119,0.8276205760753874,0.08311210688017885,0.08926731704443369
id03135,0.6079998665722234,0.37112692154300575,0.02087321188477084
id23385,0.8394204927320058,0.019478298127070366,0.14110120914092383
id18219,0.5206848627927557,0.17109801059924842,0.30821712660799583
id17596,0.0766277690415302,0.9213233241200929,0.0020489068383769747
id12235,0.49659050847623204,0.013514105868811164,0.48989538565495666
id15394,0.4242346946532401,0.01837727283072987,0.5573880325160301
id07727,0.9309883392597761,0.04254995997531327,0.02646170076491063
